"DailySecond" "GPIO_C" "GPIO_PY" "Humidity" "Temperature" "Pressure"
2508 12143.0333333333 12166.2333333333 59.9146666666667 17.6 1019.31866666667
2538 12142.2666666667 12154.7 59.9005 17.6 1019.32883333333
2569 12141.65 12153.5 59.86 17.6 1019.32833333333
2599 12141.85 12152.5666666667 59.8385 17.6 1019.33083333333
2629 12141.5 12151.7833333333 59.8438333333333 17.6 1019.32383333333
2659 12140.9166666667 12153.4666666667 59.8241666666667 17.6 1019.324
2689 12141.4333333333 12154.75 59.8163333333333 17.6 1019.33516666667
2719 12141.9166666667 12154.7166666667 59.8483333333333 17.5983333333333 1019.34866666667
2750 12141.3333333333 12153.6833333333 59.8965 17.5533333333333 1019.36683333333
2780 12141.0333333333 12153.5833333333 59.9215 17.505 1019.3715
2810 12140.8666666667 12155.9666666667 59.9116666666667 17.5 1019.38016666667
2840 12140.9666666667 12155.95 59.9083333333333 17.5283333333333 1019.385
2870 12141.0333333333 12154.2166666667 59.8965 17.5783333333333 1019.3835
2900 12141.4166666667 12156.0833333333 59.8706666666667 17.6 1019.38266666667
2931 12141.9833333333 12157.1666666667 59.8466666666667 17.6 1019.36833333333
2962 12142.2166666667 12155.5666666667 59.8365 17.5983333333333 1019.355
2992 12142.2166666667 12154.9333333333 59.8596666666667 17.5933333333333 1019.351
3022 12141.0166666667 12154.6333333333 59.853 17.595 1019.34216666667
3052 12140.95 12154.9 59.825 17.6 1019.316
3082 12141.9333333333 12155.1166666667 59.8115 17.6 1019.29333333333
3112 12142.0333333333 12154.3333333333 59.769 17.6 1019.29016666667
3143 12142.05 12154.2 59.7465 17.6 1019.2865
3173 12141.6333333333 12153.05 59.7531666666667 17.6 1019.2765
3203 12141.45 12154.3 59.77 17.6 1019.2705
3233 12141.3833333333 12155.4166666667 59.7556666666667 17.6 1019.269
3263 12141.15 12154.2666666667 59.7321666666667 17.6 1019.265
3293 12141.3333333333 12154.0166666667 59.7483333333333 17.6 1019.2655
3323 12141.25 12153.8 59.7275 17.6 1019.262
3354 12141.05 12154.4333333333 59.7128333333333 17.6 1019.25816666667
3384 12141.2666666667 12155.75 59.7235 17.6 1019.24866666667
3414 12141.3333333333 12153.7333333333 59.711 17.6 1019.23283333333
3444 12141.1 12151.3666666667 59.8351666666667 17.5883333333333 1019.22483333333
3474 12141.1833333333 12153.7 60.0088333333333 17.5633333333333 1019.216
3505 12141.55 12158.4166666667 60.0266666666667 17.525 1019.2
3536 12141.3666666667 12158.7 60.036 17.5133333333333 1019.1835
3566 12143.7666666667 12161.1166666667 60.0066666666667 17.5633333333333 1019.169
3596 12146.5666666667 12160.1666666667 59.9093333333333 17.6 1019.157
3626 12146.8833333333 12161.2833333333 59.8741666666667 17.6 1019.15383333333
3656 12145.3166666667 12162.1 59.8433333333333 17.6 1019.149
3686 12145.1666666667 12156.4333333333 59.8015 17.6 1019.12933333333
3716 12146.6166666667 12156.9166666667 59.8015 17.6 1019.10416666667
3747 12145.0333333333 12154.9833333333 59.777 17.6 1019.09483333333
3777 12143.25 12154.3166666667 59.7318333333333 17.6 1019.08833333333
3807 12143.1 12158.8333333333 59.7308333333333 17.6 1019.09133333333
3837 12144.1166666667 12161.8166666667 59.74 17.6 1019.10766666667
3867 12144.25 12153.7333333333 59.7748333333333 17.6 1019.11266666667
3899 12146.1666666667 12150.7666666667 59.7901666666667 17.6 1019.11533333333
3929 12147.2166666667 12157.4166666667 59.7551666666667 17.6 1019.121
3959 12145.8333333333 12157.8833333333 59.7436666666667 17.6 1019.11
3989 12144.9666666667 12156.35 59.7348333333333 17.6 1019.09666666667
4019 12144.5 12156.1 59.7335 17.5983333333333 1019.09066666667
4049 12144.3833333333 12157.5 59.7536666666667 17.585 1019.08316666667
4079 12143.7833333333 12157.1 59.7683333333333 17.5766666666667 1019.07566666667
4110 12143.6333333333 12153.7166666667 59.7331666666667 17.5833333333333 1019.06066666667
4140 12145.2 12155.85 59.6895 17.59 1019.0495
4170 12146.6333333333 12155.1 59.7031666666667 17.5966666666667 1019.04016666667
4200 12146.0166666667 12158.6166666667 59.7143333333333 17.575 1019.02833333333
4230 12145.3166666667 12160.2 59.6955 17.5333333333333 1019.02383333333
4260 12146.1 12148.6666666667 59.6681666666667 17.51 1019.01466666667
4291 12146.5333333333 12158.25 59.6486666666667 17.5033333333333 1018.9965
4321 12146.4833333333 12161.5 59.6625 17.5016666666667 1018.98533333333
4351 12147.5333333333 12158.1333333333 59.6746666666667 17.5 1018.98966666667
4381 12149.0333333333 12164.2333333333 59.6726666666667 17.5016666666667 1018.993
4411 12148.45 12161.05 59.7025 17.5033333333333 1018.98816666667
4441 12148.2666666667 12162.4666666667 59.7063333333333 17.5166666666667 1018.98533333333
4472 12149.9666666667 12163.0333333333 59.6875 17.5216666666667 1018.99
4503 12151.9833333333 12164.2333333333 59.6771666666667 17.5066666666667 1018.9915
4533 12150.6333333333 12163.9 59.6666666666667 17.5 1018.9865
4563 12149.5166666667 12162.15 59.6591666666667 17.5 1018.98883333333
4593 12153.45 12165.7833333333 59.6491666666667 17.5 1018.97733333333
4623 12151.4833333333 12164.8166666667 59.675 17.5 1018.96433333333
4653 12154.05 12168.0166666667 59.708 17.5 1018.96333333333
4683 12154.9666666667 12167.95 59.718 17.5 1018.958
4714 12150.2166666667 12162.8 59.7288333333333 17.5 1018.95633333333
4744 12149.1166666667 12161.7166666667 59.7353333333333 17.5 1018.95083333333
4774 12149.9333333333 12162.6666666667 59.7446666666667 17.5 1018.93733333333
4804 12151.7166666667 12165.65 59.7533333333333 17.5 1018.934
4834 12154.7 12168.9666666667 59.7406666666667 17.5 1018.93616666667
4864 12154.5333333333 12168.9666666667 59.7118333333333 17.5 1018.9335
4895 12150.5 12163.9166666667 59.6981666666667 17.5 1018.92716666667
4925 12151.6333333333 12163.6 59.7135 17.5 1018.9235
4955 12150.0333333333 12162.1833333333 59.7191666666667 17.5 1018.91916666667
4985 12149.1333333333 12161.3333333333 59.7071666666667 17.5 1018.907
5016 12149.4666666667 12161.7 59.7095 17.5 1018.9045
5046 12147.65 12160.6833333333 59.7311666666667 17.5 1018.90283333333
5076 12147.6666666667 12160.4333333333 59.7231666666667 17.5 1018.89766666667
5107 12147.3166666667 12158.3 59.6921666666667 17.5 1018.90366666667
5137 12147.8833333333 12158.8 59.6786666666667 17.5 1018.91266666667
5167 12149.3666666667 12159.65 59.6666666666667 17.5 1018.9165
5197 12152.1833333333 12162.3166666667 59.651 17.5 1018.9085
5227 12152.7833333333 12164.1833333333 59.6565 17.5 1018.90183333333
5257 12149.6333333333 12163.0333333333 59.6961666666667 17.5 1018.90866666667
5287 12149.3 12163.9 59.7331666666667 17.5 1018.92016666667
5318 12153.7 12166.0833333333 59.7198333333333 17.5 1018.9225
5348 12153.3666666667 12163.8333333333 59.7105 17.5 1018.91833333333
5378 12150.8166666667 12163.9833333333 59.7176666666667 17.5 1018.9175
5408 12152.0833333333 12169.65 59.716 17.5 1018.91416666667
5439 12150.8833333333 12167.9333333333 59.727 17.5 1018.9005
5470 12149.5833333333 12164.05 59.7248333333333 17.5 1018.88316666667
5500 12150.0166666667 12161 59.7171666666667 17.5 1018.878
5530 12153.9833333333 12161.0166666667 59.7051666666667 17.5 1018.86716666667
5560 12152.6666666667 12162.1833333333 59.7025 17.5 1018.84683333333
5590 12148.95 12155.1 59.723 17.5 1018.84416666667
5621 12150.7833333333 12157.5 59.7305 17.5 1018.8555
5651 12150.8833333333 12164.5333333333 59.717 17.5 1018.86133333333
5681 12150.0333333333 12164.9 59.7113333333333 17.5 1018.85766666667
5711 12148.5666666667 12162.9 59.717 17.5 1018.856
5741 12147.5166666667 12158.3333333333 59.7081666666667 17.5 1018.8575
5771 12147.3666666667 12149.35 59.773 17.5 1018.85516666667
5801 12147.1166666667 12154.9666666667 59.8025 17.5 1018.8505
5832 12148.7 12163.9166666667 59.8166666666667 17.5 1018.84733333333
5862 12150.3166666667 12162.8333333333 59.9026666666667 17.5 1018.85033333333
5892 12151.6333333333 12163.8333333333 59.8836666666667 17.5 1018.84716666667
5924 12150.3333333333 12159.1333333333 59.8101666666667 17.5 1018.84533333333
5954 12148.1333333333 12158.8833333333 59.7596666666667 17.5 1018.84966666667
5985 12150.6 12162.8333333333 59.7541666666667 17.5 1018.85566666667
6015 12153.3166666667 12166.05 59.7658333333333 17.5 1018.87166666667
6045 12153.2166666667 12165.1666666667 59.7396666666667 17.5 1018.88983333333
6075 12152.05 12163.3166666667 59.7598333333333 17.5 1018.902
6105 12150.0333333333 12152.45 59.7993333333333 17.5 1018.924
6135 12149.3333333333 12155.5833333333 59.7828333333333 17.5 1018.94616666667
6166 12149.6833333333 12164.7833333333 59.7373333333333 17.5 1018.95883333333
6196 12160.65 12161.0666666667 59.7191666666667 17.5 1018.973
6226 12169.4333333333 12165.2833333333 59.7735 17.5 1018.98
6256 12160.1833333333 12166.2166666667 59.8383333333333 17.5 1018.97816666667
6286 12153.05 12162.4 59.9116666666667 17.5 1018.97183333333
6316 12153.9 12163.1 59.8831666666667 17.5 1018.96116666667
6346 12159.0833333333 12167.6833333333 59.8053333333333 17.5 1018.9485
6377 12158.5833333333 12168.8 59.8093333333333 17.5 1018.94216666667
6407 12157.1666666667 12167.8833333333 59.8348333333333 17.5 1018.94266666667
6437 12157.95 12170.0666666667 59.8905 17.5 1018.93016666667
6467 12154.9 12169.2166666667 59.9281666666667 17.5 1018.90983333333
6497 12155.3333333333 12167.4166666667 59.9378333333333 17.5 1018.89633333333
6527 12154.0333333333 12166.65 59.9276666666667 17.5 1018.88483333333
6557 12150.4833333333 12160.6666666667 59.9133333333333 17.5 1018.86166666667
6588 12149.7166666667 12158.75 59.9035 17.5 1018.82866666667
6619 12151.0833333333 12162 59.884 17.5 1018.813
6649 12152.1833333333 12162.4833333333 59.8725 17.5 1018.7965
6679 12151.5166666667 12161.35 59.866 17.5 1018.777
6709 12149.4833333333 12160.5 59.8475 17.5 1018.77433333333
6739 12148.4833333333 12161.0666666667 59.847 17.5 1018.771
6770 12149.8833333333 12160.7 59.8551666666667 17.5 1018.75866666667
6800 12150.85 12161.8833333333 59.8491666666667 17.5 1018.76066666667
6830 12150.8666666667 12163.5666666667 59.862 17.5 1018.77733333333
6860 12149.55 12162.9166666667 59.8796666666667 17.5 1018.7935
6890 12149.0333333333 12164.85 59.8906666666667 17.5 1018.80883333333
6920 12149.8333333333 12164.85 59.8923333333333 17.5 1018.81916666667
6950 12148.7166666667 12157.3666666667 59.8988333333333 17.5 1018.82516666667
6981 12153.45 12162.0666666667 59.944 17.5 1018.83
7011 12156.2833333333 12174.55 59.9855 17.5 1018.82533333333
7042 12153.4166666667 12171.2 59.977 17.5 1018.8155
7072 12156.3333333333 12168.4666666667 59.976 17.5 1018.8155
7102 12155.1 12167.3 59.9883333333333 17.5 1018.81483333333
7132 12152.4333333333 12161.6 60.0115 17.5 1018.80716666667
7163 12151.6166666667 12165.8166666667 60.024 17.5 1018.80533333333
7193 12150.6666666667 12168.4166666667 60.0051666666667 17.5 1018.81266666667
7223 12152.1 12164.9166666667 59.9925 17.5 1018.81216666667
7253 12152.6 12166.7833333333 59.9893333333333 17.5 1018.80883333333
7283 12153.2 12167.6666666667 59.9818333333333 17.5 1018.8115
7313 12152.2833333333 12165.0333333333 59.96 17.5 1018.81016666667
7343 12150.3 12163.6666666667 59.9421666666667 17.5 1018.7995
7374 12151.9166666667 12165.05 59.935 17.5 1018.779
7404 12154.3666666667 12166.8666666667 59.9263333333333 17.5 1018.75166666667
7434 12152.1666666667 12165.2 59.9118333333333 17.5 1018.73366666667
7465 12149.8833333333 12161.3 59.9318333333333 17.5 1018.72716666667
7495 12150.8 12164.3333333333 59.965 17.5 1018.7155
7525 12151.05 12166.7166666667 59.9933333333333 17.5 1018.71133333333
7556 12149.95 12163.5333333333 60.0148333333333 17.5 1018.7115
7586 12149.5 12163.2166666667 59.9815 17.5 1018.70516666667
7616 12149.0666666667 12163.0666666667 59.9438333333333 17.5 1018.68583333333
7646 12148.7 12163.45 59.9481666666667 17.5 1018.67233333333
7676 12148.8166666667 12161.75 59.9765 17.5 1018.6665
7706 12150 12162.6833333333 59.9846666666667 17.5 1018.65733333333
7736 12150.8833333333 12165.9166666667 59.9476666666667 17.5 1018.65033333333
7767 12150.25 12163 59.9281666666667 17.5 1018.64116666667
7797 12149.55 12160.7833333333 59.928 17.5 1018.6405
7827 12151.1166666667 12162.05 59.9286666666667 17.5 1018.65033333333
7857 12151.85 12161.1 59.8965 17.5 1018.659
7887 12151.6833333333 12162.5 59.869 17.5 1018.66966666667
7917 12151.5666666667 12163.4666666667 59.8886666666667 17.5 1018.68
7947 12149.9666666667 12161.4333333333 59.8796666666667 17.5 1018.67583333333
7978 12150.4666666667 12162.5833333333 59.8663333333333 17.5 1018.67016666667
8008 12150.5666666667 12162.8666666667 59.9056666666667 17.5 1018.66166666667
8038 12149.5333333333 12160.9833333333 59.9438333333333 17.5 1018.64133333333
8068 12149.85 12159.85 59.96 17.5 1018.61983333333
8099 12150.75 12159.7666666667 59.9566666666667 17.5 1018.60633333333
8129 12150.6166666667 12160.1 59.9336666666667 17.5 1018.59966666667
8160 12149.3666666667 12158.4 59.9343333333333 17.5 1018.59933333333
8190 12149.1833333333 12160.6666666667 59.9086666666667 17.5 1018.602
8220 12150.6833333333 12162.4 59.8678333333333 17.5 1018.5955
8250 12152.1 12161.45 59.8613333333333 17.5 1018.58216666667
8280 12156.5666666667 12168.15 59.8653333333333 17.5 1018.57066666667
8310 12157.3166666667 12168.5166666667 59.8605 17.5 1018.55266666667
8341 12152.8333333333 12161.6833333333 59.8566666666667 17.5 1018.5425
8372 12151.45 12159.55 59.866 17.5 1018.543
8402 12153.5 12159.9166666667 59.8918333333333 17.5 1018.53266666667
8432 12152.7833333333 12160 59.947 17.5 1018.52383333333
8462 12150.45 12159.5833333333 59.9271666666667 17.5 1018.52133333333
8492 12151.1666666667 12158.9666666667 59.8625 17.5 1018.52566666667
8522 12151.2 12159.8666666667 59.8636666666667 17.5 1018.528
8553 12151.55 12161.15 59.8511666666667 17.5 1018.5215
8583 12151.7333333333 12160.7666666667 59.8203333333333 17.5 1018.52216666667
8613 12151.7333333333 12160.55 59.8175 17.5 1018.5225
8643 12151.2 12160.9166666667 59.8295 17.5 1018.51583333333
8673 12150.7666666667 12160.5833333333 59.8596666666667 17.5 1018.51466666667
8703 12150.6 12154.55 59.8531666666667 17.5 1018.5155
8734 12151.15 12154.7 59.8063333333333 17.5 1018.51116666667
8764 12152.3833333333 12152.1666666667 59.8001666666667 17.5 1018.51
8794 12152.5 12163.0833333333 59.817 17.5 1018.50583333333
8824 12155.3333333333 12175.05 59.8291666666667 17.5 1018.49883333333
8854 12156.9166666667 12166.5333333333 59.8425 17.5 1018.494
8885 12154.2833333333 12164.9666666667 59.8521666666667 17.5 1018.48866666667
8915 12154.25 12158.1166666667 59.8713333333333 17.49 1018.475
8946 12153.8833333333 12166.6333333333 59.9053333333333 17.48 1018.47016666667
8976 12151.6333333333 12173.2166666667 59.9135 17.49 1018.4745
9006 12150.9833333333 12164.7166666667 59.919 17.4933333333333 1018.46466666667
9036 12150.4 12161.8333333333 59.9041666666667 17.455 1018.444
9066 12149.3 12159.6666666667 59.888 17.4116666666667 1018.437
9096 12149.5666666667 12165.8666666667 59.8955 17.4 1018.44333333333
9127 12149.95 12166.9166666667 59.8943333333333 17.4 1018.44283333333
9157 12149.5666666667 12163.9166666667 59.918 17.4 1018.44133333333
9187 12149.2166666667 12166.2666666667 59.9456666666667 17.4 1018.44683333333
9217 12148.6833333333 12162.35 59.9528333333333 17.4 1018.45783333333
9247 12148.2833333333 12165.15 59.9436666666667 17.4 1018.46
9277 12148.2333333333 12167.7 59.9236666666667 17.4 1018.46416666667
9308 12148.3166666667 12162.0666666667 59.8775 17.4 1018.476
9338 12148.2166666667 12161.7 59.8471666666667 17.4 1018.4865
9369 12148.3833333333 12161.4166666667 59.8503333333333 17.4 1018.48483333333
9399 12148.3333333333 12159.95 59.8486666666667 17.4 1018.4665
9429 12148.75 12160.3833333333 59.869 17.4 1018.45116666667
9459 12149.4833333333 12160.05 59.8875 17.4 1018.442
9489 12149.3333333333 12151.4333333333 59.8691666666667 17.4 1018.4385
9520 12149.95 12154.8833333333 59.8506666666667 17.4 1018.442
9550 12150.1333333333 12156.9333333333 59.8411666666667 17.4 1018.42966666667
9580 12149.6166666667 12161.8666666667 59.8646666666667 17.4 1018.4175
9610 12149.2666666667 12161.9 59.8853333333333 17.4 1018.421
9640 12149.0333333333 12160.7 59.8636666666667 17.4 1018.418
9670 12148.7166666667 12163.6333333333 59.8231666666667 17.4 1018.41133333333
9700 12148.8333333333 12159.15 59.7906666666667 17.4 1018.41166666667
9731 12149.3 12163.1833333333 59.792 17.4 1018.4075
9761 12149.5 12162.6166666667 59.8058333333333 17.4 1018.404
9791 12149.4166666667 12162.4333333333 59.8056666666667 17.4 1018.402
9821 12148.9166666667 12163.25 59.7858333333333 17.4 1018.393
9852 12148.4 12163.4333333333 59.8043333333333 17.4 1018.38516666667
9882 12148.3833333333 12155.8166666667 59.8263333333333 17.4 1018.373
9912 12148.95 12162.1 59.8285 17.4 1018.36933333333
9943 12148.65 12167.9333333333 59.8121666666667 17.4 1018.37933333333
9973 12148.1 12161.2833333333 59.82 17.4 1018.39616666667
10003 12148.1166666667 12162.05 59.8726666666667 17.4 1018.39483333333
10033 12148.05 12160.9833333333 59.838 17.4 1018.37816666667
10063 12148.4166666667 12161.35 59.8048333333333 17.4 1018.366
10093 12148.6833333333 12162.2166666667 59.837 17.4 1018.36116666667
10124 12149.05 12162.35 59.8346666666667 17.4 1018.37316666667
10154 12149.3333333333 12161.0666666667 59.8498333333333 17.4 1018.3785
10184 12149.7166666667 12162.05 59.8966666666667 17.4 1018.36533333333
10214 12150.1833333333 12162.7666666667 59.9051666666667 17.3616666666667 1018.3425
10244 12149.7166666667 12162.15 59.9028333333333 17.315 1018.3275
10274 12149.1666666667 12164.0833333333 59.9026666666667 17.3033333333333 1018.3255
10304 12148.9833333333 12155.45 59.9271666666667 17.3 1018.33116666667
10335 12148.9833333333 12153.6 59.9861666666667 17.3133333333333 1018.34616666667
10366 12149.0833333333 12164.45 59.9823333333333 17.3266666666667 1018.34316666667
10396 12148.95 12164.7666666667 59.9638333333333 17.3616666666667 1018.32483333333
10426 12149.5666666667 12163.05 59.9276666666667 17.3983333333333 1018.32766666667
10456 12151.3333333333 12166.45 59.8613333333333 17.4 1018.33283333333
10486 12150.8666666667 12165.7166666667 59.8636666666667 17.4 1018.32116666667
10516 12149.3166666667 12161.6 59.8836666666667 17.4 1018.3175
10547 12149.6166666667 12161.3 59.8923333333333 17.4 1018.32383333333
10577 12149.8666666667 12162.9666666667 59.9015 17.4 1018.31883333333
10607 12149.15 12162.4333333333 59.9145 17.4 1018.3045
10637 12148.7333333333 12162.7166666667 59.9373333333333 17.3783333333333 1018.278
10667 12149.8666666667 12160.1166666667 59.9606666666667 17.36 1018.26216666667
10697 12150.25 12158.3166666667 59.963 17.3583333333333 1018.2635
10727 12151.7833333333 12162.9166666667 59.9803333333333 17.3283333333333 1018.26
10758 12153.45 12166.6666666667 60.0231666666667 17.3016666666667 1018.261
10788 12152.0833333333 12166.5833333333 60.0458333333333 17.3 1018.25733333333
10819 12150.1 12163.6333333333 60.1186666666667 17.3 1018.252
10849 12148.7 12162.1833333333 60.1335 17.3 1018.2455
10879 12149.0333333333 12161.1 60.115 17.3016666666667 1018.24166666667
10909 12149.4666666667 12160.9333333333 60.1098333333333 17.3383333333333 1018.24083333333
10940 12149.45 12163.65 60.062 17.3866666666667 1018.2375
10970 12149.5333333333 12162.8 60.0676666666667 17.4 1018.23883333333
11000 12149.8 12159.8666666667 60.0726666666667 17.4 1018.244
11030 12149.8333333333 12160.1666666667 60.049 17.4 1018.24166666667
11060 12149.3666666667 12160.8333333333 60.0565 17.3966666666667 1018.22516666667
11090 12149.1333333333 12162 60.1076666666667 17.3966666666667 1018.207
11120 12149.35 12162.5 60.1246666666667 17.4 1018.1955
11151 12149.8333333333 12162.1 60.131 17.4 1018.18916666667
11181 12149.85 12164 60.153 17.3916666666667 1018.18166666667
11211 12149.9 12163.8 60.1981666666667 17.3883333333333 1018.17616666667
11241 12150.9333333333 12162.8833333333 60.1936666666667 17.3966666666667 1018.17083333333
11271 12150.85 12155.8666666667 60.152 17.4 1018.1525
11301 12150.3166666667 12161.6166666667 60.1658333333333 17.4 1018.128
11331 12150.8 12168.4333333333 60.2183333333333 17.4 1018.10966666667
11362 12151.0833333333 12163.4333333333 60.2871666666667 17.4 1018.10816666667
11392 12151.2166666667 12163.9166666667 60.3368333333333 17.4 1018.10733333333
11423 12151.3166666667 12161.75 60.2961666666667 17.4 1018.09766666667
11453 12151.3833333333 12160.6 60.234 17.4 1018.10183333333
11483 12151.3833333333 12160.2333333333 60.2248333333333 17.4 1018.108
11513 12151.2333333333 12163.4833333333 60.182 17.4 1018.11566666667
11544 12151.0833333333 12163.3666666667 60.1576666666667 17.4 1018.125
11574 12151.2166666667 12159 60.171 17.4 1018.13
11604 12151.8333333333 12160.6333333333 60.156 17.4 1018.12616666667
11634 12151.6 12156.6333333333 60.1696666666667 17.4 1018.1195
11664 12151.6166666667 12159.4 60.2401666666667 17.4 1018.12266666667
11694 12152.65 12161.3 60.2983333333333 17.4 1018.11416666667
11725 12152.7666666667 12162.7333333333 60.3436666666667 17.4 1018.111
11755 12151.85 12168.3166666667 60.3865 17.3716666666667 1018.10733333333
11785 12151.7833333333 12164.5666666667 60.3825 17.3216666666667 1018.09933333333
11815 12152.9 12163.5166666667 60.3655 17.315 1018.10166666667
11845 12153.5833333333 12164.8166666667 60.3958333333333 17.3416666666667 1018.1015
11875 12153.9 12167.0333333333 60.3973333333333 17.3366666666667 1018.10783333333
11905 12155.2333333333 12158.7833333333 60.383 17.31 1018.1155
11936 12155.4666666667 12159.5 60.3863333333333 17.3 1018.11583333333
